Codigo do Investidor,Data de Adesao,Estado Civil,Genero,Profissao,Idade,UF do Investidor,Cidade do Investidor,Pais do Investidor,Situacao da Conta,Operou 12 Meses
6872921,05/10/2023,Solteiro(a),F,ENGENHEIRO,30,RJ,COMENDADOR LEVY GASPARIAN,BRASIL,A,N
21016518,16/07/2021,Desquitado(a),M,PROFESSOR DE ENSINO SUPERIOR,56,SP,SOROCABA,BRASIL,A,N
21056770,19/07/2021,Solteiro(a),M,ADMINISTRADOR,30,PR,PEROLA D'OESTE,BRASIL,A,N
21063757,20/09/2023,Solteiro(a),F,"SECRETARIO, ESTENÓGRAFO, DATILÓGRAFO, RECEPCIONISTA,TELEF.",21,RJ,SAO GONCALO,BRASIL,A,N
21063807,19/07/2021,Solteiro(a),F,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,48,SP,SAO PAULO,BRASIL,A,S
21013336,15/07/2021,Solteiro(a),M,PSICÓLOGO,28,PI,ALTOS,BRASIL,A,S
21035431,23/05/2022,Solteiro(a),M,ANALISTA DE SISTEMAS,31,MG,BELO HORIZONTE,BRASIL,A,S
22311191,16/01/2024,Divorciado(a),M,JORNALISTA,37,RN,NATAL,BRASIL,A,N
22340196,31/08/2021,Solteiro(a),M,AGENTE ADMINISTRATIVO,38,SP,SAO JOSE DO RIO PRETO,BRASIL,A,N
22353395,31/08/2021,Solteiro(a),F,PUBLICITÁRIO,28,SP,CAMPINAS,BRASIL,A,S
22364337,02/09/2021,Divorciado(a),F,OUTROS,50,MS,CAMPO GRANDE,BRASIL,A,N
3377588,29/07/2024,Solteiro(a),M,ADVOGADO,47,RJ,RIO DE JANEIRO,BRASIL,A,N
3410172,03/07/2018,Solteiro(a),M,SERVIDOR PÚBLICO FEDERAL,38,AL,MACEIO,BRASIL,A,S
3377961,20/04/2023,Solteiro(a),M,PROFESSOR DE ENSINO SUPERIOR,37,MA,SAO LUIS,BRASIL,A,S
3386353,09/05/2019,Solteiro(a),M,ANALISTA DE SISTEMAS,41,SP,SAO PAULO,BRASIL,A,S
3413110,21/06/2018,Desquitado(a),M,OUTROS,57,PR,CASCAVEL,BRASIL,D,N
3395265,06/07/2018,Viúvo(a),F,AGENTE ADMINISTRATIVO,47,SP,SAO JOSE DO RIO PRETO,BRASIL,A,N
3378251,03/02/2022,Desquitado(a),F,OUTROS,59,PE,RECIFE,BRASIL,A,S
3378440,27/04/2022,Desquitado(a),F,OUTROS,42,PR,LONDRINA,BRASIL,A,S
3386745,14/06/2018,Solteiro(a),M,ENGENHEIRO,34,SP,SAO PAULO,BRASIL,A,S
3390161,21/06/2023,Desquitado(a),M,ECONOMISTA,41,BA,ILHEUS,BRASIL,A,N
3413710,25/11/2021,Desquitado(a),M,OUTROS,32,SP,SAO PAULO,BRASIL,A,S
17924706,06/07/2021,Desquitado(a),M,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,79,MG,VICOSA,BRASIL,A,S
17932831,20/09/2023,Solteiro(a),F,"SECRETARIO, ESTENÓGRAFO, DATILÓGRAFO, RECEPCIONISTA,TELEF.",23,ES,ARACRUZ,BRASIL,A,S
17942338,06/07/2021,Desquitado(a),M,OUTROS,53,MG,LAVRAS,BRASIL,A,S
17899858,29/03/2021,Solteiro(a),F,TRABALHADOR AUTÔNOMO,21,SP,SAO PAULO,BRASIL,A,N
17930313,19/10/2023,Solteiro(a),M,ADMINISTRADOR,37,SP,SAO PAULO,BRASIL,A,N
17176806,26/05/2021,Desquitado(a),M,ANALISTA DE SISTEMAS,68,RS,TRES COROAS,BRASIL,A,N
17134017,04/10/2023,Divorciado(a),M,OUTROS,42,SP,SANTANA DE PARNAIBA,BRASIL,A,S
17139262,05/01/2023,Solteiro(a),M,ADMINISTRADOR,38,MG,SARZEDO,BRASIL,A,S
17149382,26/04/2022,Solteiro(a),M,TRABALHADOR AUTÔNOMO,26,PI,TERESINA,BRASIL,A,N
5894771,07/07/2021,Solteiro(a),M,MILITAR EM GERAL,45,RJ,RIO DE JANEIRO,BRASIL,A,S
5874205,23/06/2020,Desquitado(a),F,EMPRESÁRIO,38,MA,IMPERATRIZ,BRASIL,A,N
5895671,28/03/2019,Solteiro(a),F,ESTUDANTE,29,MT,CUIABA,BRASIL,A,S
5898656,10/01/2020,Solteiro(a),M,"BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",25,SC,FLORIANOPOLIS,BRASIL,A,S
5880659,09/03/2022,Desquitado(a),F,OUTROS,30,PE,CAMARAGIBE,BRASIL,A,S
5880765,17/07/2023,Desquitado(a),M,DIRETOR DE EMPRESAS,58,SP,SAO PAULO,BRASIL,A,S
5911798,07/05/2021,Desquitado(a),F,VETERINÁRIO E ZOOTECNISTA,44,SP,OURINHOS,BRASIL,A,N
5892570,09/10/2020,Desquitado(a),M,EMPRESÁRIO,40,MG,UBERLANDIA,BRASIL,A,S
5902251,15/03/2022,Solteiro(a),M,OUTROS,35,PA,ANANINDEUA,BRASIL,A,S
9461479,15/01/2020,Solteiro(a),M,ANALISTA DE SISTEMAS,30,SP,ITAPECERICA DA SERRA,BRASIL,A,S
9398304,03/05/2021,Desquitado(a),F,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),71,PR,CURITIBA,BRASIL,A,N
9455605,15/01/2020,Solteiro(a),F,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,35,CE,FORTALEZA,BRASIL,A,S
9401715,25/05/2020,Solteiro(a),M,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,34,RJ,PETROPOLIS,BRASIL,A,N
9439331,26/03/2021,Solteiro(a),F,OUTROS,34,SP,SANTA ISABEL,BRASIL,A,N
9449693,16/01/2020,Solteiro(a),M,OUTROS,37,MG,BELO HORIZONTE,BRASIL,A,N
9402080,22/03/2022,Solteiro(a),F,ADMINISTRADOR,47,SP,DIADEMA,BRASIL,A,S
13578114,18/05/2022,Solteiro(a),M,AGENTE DE SERVIÇOS FUNERÁRIOS E EMBALSAMADOR,37,MG,JECEABA,BRASIL,A,N
13508397,26/05/2023,Solteiro(a),M,ESTUDANTE,24,RN,NATAL,BRASIL,A,N
13567612,28/07/2021,Solteiro(a),M,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,29,SC,FLORIANOPOLIS,BRASIL,A,N
13520692,21/12/2021,Desquitado(a),M,ENGENHEIRO,36,BA,SALVADOR,BRASIL,A,S
13497559,29/03/2023,Solteiro(a),M,TRABALHADOR AUTÔNOMO,35,SC,SCHROEDER,BRASIL,A,N
13568715,22/11/2022,Casado(a) com brasileiro(a) naturalizado(a),M,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,50,SP,SAO PAULO,BRASIL,A,S
13516053,28/04/2021,Solteiro(a),M,PROPRIETARIO DE MICROEMPRESAS,26,SP,SAO PAULO,BRASIL,A,N
13521165,25/08/2020,Divorciado(a),F,PSICÓLOGO,40,RJ,SAQUAREMA,BRASIL,A,S
23203088,19/05/2022,Solteiro(a),M,"ESCULTOR, PINTOR E ASSEMELHADOS",22,SE,NOSSA SENHORA DA GLORIA,BRASIL,D,N
23191974,25/05/2022,Solteiro(a),M,OUTROS,23,SP,BERTIOGA,BRASIL,D,N
23155187,23/11/2021,Viúvo(a),F,OUTROS,32,PB,SANTA RITA,BRASIL,A,N
23167941,14/11/2022,Desquitado(a),M,SERVIDO PÚBLICO ESTADUAL,40,MG,FRUTAL,BRASIL,A,N
20248523,28/12/2022,Solteiro(a),M,"BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",24,PR,LONDRINA,BRASIL,A,N
20291296,11/08/2021,Casado(a) com brasileiro(a) nato(a),F,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,43,SP,SAO CARLOS,BRASIL,A,S
20251797,05/08/2021,Solteiro(a),F,OUTROS,27,DF,BRASILIA,BRASIL,A,N
20215780,10/01/2023,Solteiro(a),M,ESTUDANTE,21,PB,GUARABIRA,BRASIL,A,S
20287589,13/12/2023,Solteiro(a),F,PROPRIETARIO DE MICROEMPRESAS,33,RJ,RIO DE JANEIRO,BRASIL,A,S
20196859,04/07/2022,Solteiro(a),M,MOTORISTA DE VEICULOS DE TRANSPORTE DE CARGA,29,GO,INACIOLANDIA,BRASIL,A,N
20197104,23/06/2021,Solteiro(a),F,AGENTE ADMINISTRATIVO,28,SP,GUARULHOS,BRASIL,A,N
20221644,21/06/2021,Casado(a) com brasileiro(a) naturalizado(a),M,TECNÓLOGO,46,SP,CAJAMAR,BRASIL,A,S
20261613,15/12/2021,Solteiro(a),F,OUTROS,23,BA,SALVADOR,BRASIL,A,N
20211864,16/12/2022,Solteiro(a),M,ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS,29,SP,SAO PAULO,BRASIL,A,N
386798,17/07/2017,Solteiro(a),M,ADMINISTRADOR,37,PE,RECIFE,BRASIL,A,S
381928,15/09/2015,Desquitado(a),M,SERVIDOR PÚBLICO MUNICIPAL,42,RJ,RIO DE JANEIRO,BRASIL,D,N
387634,07/07/2021,Solteiro(a),M,PUBLICITÁRIO,44,SP,SAO PAULO,BRASIL,A,N
388025,11/11/2021,Solteiro(a),M,ANALISTA DE SISTEMAS,57,SP,COTIA,BRASIL,A,S
380064,11/11/2021,Desquitado(a),M,SERVIDO PÚBLICO ESTADUAL,49,AM,MANAUS,BRASIL,A,N
380214,29/09/2021,Casado(a) com brasileiro(a) naturalizado(a),M,EMPRESÁRIO,40,PR,CURITIBA,BRASIL,A,N
382914,16/05/2023,Solteiro(a),M,MILITAR REFORMADO,46,RJ,NITEROI,BRASIL,A,N
385064,28/11/2017,Desquitado(a),M,ADMINISTRADOR,38,MG,BELO HORIZONTE,BRASIL,A,S
380805,08/08/2014,Desquitado(a),M,OUTROS,54,SP,PIRACICABA,BRASIL,A,S
378647,23/08/2023,Desquitado(a),M,VETERINÁRIO E ZOOTECNISTA,50,CE,AQUIRAZ,BRASIL,A,S
384200,07/10/2016,Casado(a) com brasileiro(a) naturalizado(a),M,PILOTO DE AERONAVES,58,SP,SAO PAULO,BRASIL,A,N
368533,28/01/2021,Casado(a) com brasileiro(a) naturalizado(a),M,ECONOMISTA,44,SP,SAO PAULO,BRASIL,A,S
371799,05/05/2021,Desquitado(a),M,"TRABALHADOR DOS SERVIÇOS DE CONTABILIDADE, DE CAIXA",42,SP,SAO PAULO,BRASIL,A,S
369221,14/03/2016,Solteiro(a),M,OUTROS,32,SP,SAO PAULO,BRASIL,A,N
369450,17/08/2018,Divorciado(a),F,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,65,RJ,RIO DE JANEIRO,BRASIL,A,S
366995,18/10/2019,Desquitado(a),M,OUTROS,61,SP,SAO PAULO,BRASIL,A,N
369662,23/01/2019,Solteiro(a),F,MÉDICO,61,RJ,RIO DE JANEIRO,BRASIL,A,N
367923,21/01/2016,Divorciado(a),F,OUTROS,38,RJ,RIO DE JANEIRO,BRASIL,D,N
373380,06/07/2021,Casado(a) com brasileiro(a) nato(a),M,SERVIDOR PÚBLICO FEDERAL,57,PA,CASTANHAL,BRASIL,A,S
2458733,11/11/2021,Casado(a) com brasileiro(a) naturalizado(a),M,OUTROS,34,PR,CASCAVEL,BRASIL,A,S
2466238,17/09/2024,Desquitado(a),F,PROPRIETARIO DE MICROEMPRESAS,43,SC,FLORIANOPOLIS,BRASIL,A,S
2430260,11/11/2021,Desquitado(a),M,OUTROS,35,SP,PROMISSAO,BRASIL,A,N
2433089,22/02/2021,Solteiro(a),M,MÉDICO,28,RS,PORTO ALEGRE,BRASIL,A,S
2441557,25/10/2018,Desquitado(a),M,OUTROS,51,RJ,RIO DE JANEIRO,BRASIL,A,S
2449409,12/09/2019,Solteiro(a),M,CONTADOR,27,AM,MANAUS,BRASIL,A,S
2459882,31/10/2017,Divorciado(a),M,ANALISTA DE SISTEMAS,45,SE,ARACAJU,BRASIL,A,N
2433774,08/11/2021,Desquitado(a),M,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,41,SP,SAO PAULO,BRASIL,A,S
16027914,06/05/2021,Solteiro(a),F,OUTROS,27,BA,CAETITE,BRASIL,A,S
16028122,07/02/2022,Solteiro(a),F,OUTROS,28,PB,JOAO PESSOA,BRASIL,A,N
16030193,12/07/2021,Solteiro(a),M,OUTROS,28,MS,SAO GABRIEL DO OESTE,BRASIL,A,N
16024300,04/01/2021,Desquitado(a),M,MOTORISTA DE VEICULOS DE TRANSPORTE DE CARGA,36,SP,SAO PAULO,BRASIL,A,S
16046484,11/05/2023,Solteiro(a),F,ANALISTA DE SISTEMAS,30,SP,SAO JOAO DA BOA VISTA,BRASIL,A,S
16047253,13/10/2023,Desquitado(a),F,OUTROS,49,SP,SAO PAULO,BRASIL,A,N
16014809,26/10/2023,Desquitado(a),M,MOTORISTA DE VEICULOS DE TRANSPORTE DE CARGA,41,SP,BERTIOGA,BRASIL,A,N
16043230,22/02/2021,Desquitado(a),M,"BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",38,SC,JOINVILLE,BRASIL,A,N
992,09/10/2018,Desquitado(a),M,MÉDICO,66,SP,SAO PAULO,BRASIL,A,S
1494,15/06/2016,Desquitado(a),F,OUTROS,45,SC,JARAGUA DO SUL,BRASIL,A,S
760,07/05/2015,Desquitado(a),M,PROCURADOR E ASSEMELHADOS,49,MG,BELO HORIZONTE,BRASIL,A,S
2874009,07/05/2021,Desquitado(a),M,OUTROS,57,PR,CURITIBA,BRASIL,A,N
2894684,15/02/2024,Desquitado(a),M,SERVIDOR PÚBLICO FEDERAL,42,SP,SANTO ANDRE,BRASIL,A,N
2868000,26/12/2024,Solteiro(a),M,MÉDICO,33,ES,VITORIA,BRASIL,A,N
2882084,27/05/2022,Solteiro(a),M,ANALISTA DE SISTEMAS,28,SP,SAO PAULO,BRASIL,A,N
2889682,08/11/2021,Solteiro(a),M,TRABALHADOR AUTÔNOMO,25,SP,AMPARO,BRASIL,A,S
2889917,09/02/2018,Solteiro(a),F,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,32,PR,CURITIBA,BRASIL,A,N
2871656,03/01/2020,Desquitado(a),M,MILITAR EM GERAL,50,RJ,RIO DE JANEIRO,BRASIL,A,N
2866141,27/06/2018,Solteiro(a),F,OUTROS,29,MG,NOVA LIMA,BRASIL,A,N
2866255,05/02/2018,Solteiro(a),M,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,37,RN,PARNAMIRIM,BRASIL,D,N
2875610,11/11/2021,Solteiro(a),F,SERVIDOR PÚBLICO FEDERAL,40,DF,BRASILIA,BRASIL,A,S
2885045,08/02/2018,Desquitado(a),M,ADVOGADO,59,RJ,NITEROI,BRASIL,D,N
2882848,08/02/2018,Desquitado(a),F,SERVIDOR PÚBLICO MUNICIPAL,37,SP,CARAGUATATUBA,BRASIL,A,S
2893059,17/06/2021,Solteiro(a),M,ADMINISTRADOR,26,RJ,RESENDE,BRASIL,A,N
23699607,24/08/2023,Solteiro(a),M,GERENTE,27,PR,UMUARAMA,BRASIL,A,N
23832554,08/10/2021,Solteiro(a),M,ESTUDANTE,21,SP,FERNANDOPOLIS,BRASIL,A,S
23981945,13/01/2022,Divorciado(a),F,EMPRESÁRIO,47,SC,JOINVILLE,BRASIL,A,N
23911923,07/10/2022,Solteiro(a),M,AGENTE ADMINISTRATIVO,37,SP,MONTE MOR,BRASIL,A,N
23948915,26/10/2021,Solteiro(a),M,"SECRETARIO, ESTENÓGRAFO, DATILÓGRAFO, RECEPCIONISTA,TELEF.",30,BA,SENHOR DO BONFIM,BRASIL,A,N
23973635,19/12/2022,Solteiro(a),M,ADVOGADO,43,SP,SAO PAULO,BRASIL,A,N
11203195,29/04/2020,Casado(a) com brasileiro(a) naturalizado(a),M,COORDENADOR E SUPERVISOR,46,SC,ITAPOA,BRASIL,A,S
11167140,05/01/2023,Solteiro(a),M,OUTROS,27,BA,SANTO ANTONIO DE JESUS,BRASIL,A,N
11208208,27/04/2021,Casado(a) com brasileiro(a) naturalizado(a),M,BIÓLOGO E BIOMÉDICO,45,RS,MONTENEGRO,BRASIL,A,N
11190372,23/09/2024,Solteiro(a),F,OUTROS,32,MG,GOVERNADOR VALADARES,BRASIL,A,N
11198879,08/02/2022,Solteiro(a),M,OUTROS,35,SP,SAO PAULO,BRASIL,A,N
22738383,14/09/2021,Desquitado(a),M,ATLETA PROFISSIONAL E TÉCNICO EM DESPORTOS,22,SP,PRAIA GRANDE,BRASIL,A,S
22777953,29/08/2022,Desquitado(a),F,OUTROS,43,ES,MANTENOPOLIS,BRASIL,A,N
13455203,01/01/1900,Solteiro(a),M,OUTROS,68,DF,BRASILIA,BRASIL,A,S
13468155,02/12/2024,Solteiro(a),M,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,27,SP,SAO PAULO,BRASIL,A,N
13410997,10/05/2022,Divorciado(a),M,OUTROS,48,RS,NOVO HAMBURGO,BRASIL,A,S
13462787,30/01/2023,Desquitado(a),M,OUTROS,37,RN,CEARA-MIRIM,BRASIL,A,N
13474928,28/06/2021,Desquitado(a),M,OUTROS,33,GO,ANAPOLIS,BRASIL,A,N
13436810,15/08/2020,Desquitado(a),F,SERVIDOR PÚBLICO MUNICIPAL,56,GO,GOIANIA,BRASIL,A,N
13475211,05/07/2024,Solteiro(a),F,MÉDICO,29,RJ,RIO DE JANEIRO,BRASIL,A,N
13477440,01/01/1900,Divorciado(a),F,ARQUITETO,37,SC,FLORIANOPOLIS,BRASIL,A,S
13417186,06/01/2023,Desquitado(a),M,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",38,SP,SAO JOSE DO RIO PRETO,BRASIL,A,N
13427193,22/04/2021,Divorciado(a),F,OUTROS,56,CE,FORTALEZA,BRASIL,A,S
13475502,07/06/2021,Solteiro(a),M,"CAPITALISTA, RECEBENDO RENDIMENTO DE APLICAÇÃO DE CAPITAL",45,MG,MANTENA,BRASIL,A,N
1432940,04/04/2018,Desquitado(a),M,ENGENHEIRO,48,SP,TABOAO DA SERRA,BRASIL,A,S
1421766,11/11/2021,Desquitado(a),M,OUTROS,48,SP,SAO PAULO,BRASIL,A,S
1408406,19/09/2016,Desquitado(a),M,MÉDICO,36,SP,SAO PAULO,BRASIL,A,S
1415130,21/09/2016,Solteiro(a),M,ADMINISTRADOR,37,SP,SAO PAULO,BRASIL,A,S
1428728,10/09/2018,Desquitado(a),M,ENFERMEIRO E NUTRICIONISTA,52,PR,MARINGA,BRASIL,D,N
1422115,11/11/2021,Solteiro(a),M,OUTROS,35,MG,SANTA LUZIA,BRASIL,A,S
1431167,19/03/2018,Desquitado(a),M,OUTROS,38,SE,ARACAJU,BRASIL,D,N
1426640,27/09/2016,Desquitado(a),M,PROFESSOR DE ENSINO SUPERIOR,34,PE,SERRA TALHADA,BRASIL,A,S
1433716,24/10/2023,Desquitado(a),M,ADMINISTRADOR,47,SP,PINDAMONHANGABA,BRASIL,A,S
1404218,19/09/2016,Desquitado(a),M,MÉDICO,42,MG,GOVERNADOR VALADARES,BRASIL,A,S
1406730,23/08/2023,Solteiro(a),M,PROPRIETARIO DE MICROEMPRESAS,44,SP,SAO PAULO,BRASIL,A,S
1406805,22/03/2021,Solteiro(a),M,ENGENHEIRO,26,SP,SAO JOSE DOS CAMPOS,BRASIL,A,N
1422637,11/11/2021,Desquitado(a),M,SERVIDO PÚBLICO ESTADUAL,54,PE,JABOATAO DOS GUARARAPES,BRASIL,A,N
1433955,25/11/2020,Desquitado(a),M,SERVIDO PÚBLICO ESTADUAL,43,ES,VITORIA,BRASIL,A,S
1420407,23/09/2016,Desquitado(a),M,OUTROS,49,SP,SAO PAULO,BRASIL,A,S
1434170,29/09/2016,Solteiro(a),F,VETERINÁRIO E ZOOTECNISTA,47,RJ,RIO DE JANEIRO,BRASIL,A,S
1418298,22/09/2016,Solteiro(a),M,MÉDICO,35,PA,CONCEICAO DO ARAGUAIA,BRASIL,A,S
1429451,28/09/2016,Desquitado(a),M,ADMINISTRADOR,39,SP,SAO PAULO,BRASIL,A,N
4309049,21/07/2022,Desquitado(a),F,BIÓLOGO E BIOMÉDICO,36,SP,BOTUCATU,BRASIL,A,N
4309131,06/11/2018,Casado(a) com brasileiro(a) nato(a),F,OUTROS,64,PR,CURITIBA,BRASIL,A,S
4306327,27/04/2022,Desquitado(a),M,ADMINISTRADOR,42,SP,SANTA ROSA DE VITERBO,BRASIL,A,N
4301133,21/07/2021,Solteiro(a),M,TRABALHADOR AUTÔNOMO,28,BA,SALVADOR,BRASIL,A,S
4306581,03/11/2022,Solteiro(a),M,CONTADOR,34,SP,SAO PAULO,BRASIL,A,N
4311094,06/11/2018,Desquitado(a),M,ANALISTA DE SISTEMAS,37,SP,SAO PAULO,BRASIL,A,S
4287196,05/11/2018,Solteiro(a),F,TÉCNICO DE LABORATÓRIO E RAIO X,48,SP,SAO PAULO,BRASIL,A,S
4301561,22/03/2021,Desquitado(a),M,SERVIDOR PÚBLICO MUNICIPAL,33,SP,PORTO FELIZ,BRASIL,A,S
1608471,07/08/2020,Solteiro(a),M,OUTROS,28,BA,ALAGOINHAS,BRASIL,A,N
1617717,10/06/2019,Solteiro(a),M,EMPRESÁRIO,38,MG,BELO HORIZONTE,BRASIL,A,N
1633931,13/05/2022,Desquitado(a),M,"VENDEDOR PRACISTA, REPRESENTANTE COMERCIAL, CAIXEIRO VIAJANTE",37,MT,TAPURAH,BRASIL,D,S
1633949,13/10/2022,Solteiro(a),M,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,36,BA,SALVADOR,BRASIL,A,S
1624970,02/10/2018,Casado(a) com brasileiro(a) nato(a),M,EMPRESÁRIO,35,MG,ALPINOPOLIS,BRASIL,A,N
1603711,02/02/2022,Solteiro(a),M,OUTROS,33,SC,SAO JOAO BATISTA,BRASIL,A,S
1620331,09/12/2016,Solteiro(a),F,ENGENHEIRO,49,SP,SANTOS,BRASIL,A,S
1604059,11/01/2017,Desquitado(a),M,ELETRICISTA E ASSEMELHADOS,39,MT,ARIPUANA,BRASIL,D,N
1611401,24/07/2017,Solteiro(a),F,SERVIDOR PÚBLICO FEDERAL,53,CE,FORTALEZA,BRASIL,D,N
1606760,24/01/2017,Solteiro(a),M,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,42,SP,SANTO ANDRE,BRASIL,D,N
1630019,12/09/2019,Desquitado(a),M,TRABALHADOR AUTÔNOMO,46,SP,SANTO ANDRE,BRASIL,A,S
2730610,25/11/2019,Desquitado(a),M,OUTROS,41,PE,RECIFE,BRASIL,A,S
2742234,09/09/2019,Solteiro(a),M,ADMINISTRADOR,34,SP,SAO PAULO,BRASIL,D,N
2730988,20/10/2023,Divorciado(a),F,OUTROS TRABALHADORES DE NÍVEL SUPERIOR LIGADOS AO ENSINO,65,SP,SAO PAULO,BRASIL,A,N
2742457,20/09/2023,Casado(a) com brasileiro(a) nato(a),F,OUTROS,70,DF,BRASILIA,BRASIL,A,N
2772517,12/01/2018,Solteiro(a),M,ENGENHEIRO,33,AL,MACEIO,BRASIL,A,S
2759228,03/09/2018,Casado(a) com brasileiro(a) naturalizado(a),M,SERVIDO PÚBLICO ESTADUAL,53,RJ,RIO DE JANEIRO,BRASIL,A,N
2731541,13/04/2021,Solteiro(a),M,OUTROS,29,SP,TABOAO DA SERRA,BRASIL,A,N
2742886,05/01/2018,Desquitado(a),M,FISCAL,54,RO,CACOAL,BRASIL,A,N
2764064,10/01/2018,Desquitado(a),M,EMPRESÁRIO,73,SP,SAO PAULO,BRASIL,D,N
2764299,26/06/2019,Desquitado(a),M,ADMINISTRADOR,45,SP,GUARULHOS,BRASIL,D,N
2771926,22/05/2019,Desquitado(a),M,EMPRESÁRIO,46,SP,MARILIA,BRASIL,A,S
2756978,29/10/2019,Solteiro(a),M,ANALISTA DE SISTEMAS,45,SP,GUARULHOS,BRASIL,A,S
121910,14/09/2016,Desquitado(a),M,ENGENHEIRO,47,SP,SAO JOSE DOS CAMPOS,BRASIL,A,S
128417,04/03/2024,Desquitado(a),M,OUTROS,48,RJ,RIO DE JANEIRO,BRASIL,A,N
122141,05/05/2021,Solteiro(a),F,OUTROS,51,SP,SAO PAULO,BRASIL,A,S
124387,06/05/2021,Solteiro(a),M,ENGENHEIRO,38,MG,AMARANTINA,BRASIL,A,N
129128,06/07/2021,Desquitado(a),F,SERVIDOR PÚBLICO FEDERAL,44,SC,FLORIANOPOLIS,BRASIL,A,S
122358,07/06/2017,Solteiro(a),M,OUTROS,46,SP,SAO PAULO,BRASIL,D,N
129221,30/10/2023,Solteiro(a),M,SERVIDOR PÚBLICO FEDERAL,42,SP,SAO PAULO,BRASIL,A,S
124663,19/07/2018,Desquitado(a),M,MÉDICO,55,SP,OSASCO,BRASIL,D,N
126359,21/03/2016,Desquitado(a),M,TECNÓLOGO,47,PR,SAO JOSE DOS PINHAIS,BRASIL,A,S
126754,14/02/2020,Divorciado(a),F,OUTROS,52,DF,BRASILIA,BRASIL,A,S
120491,25/04/2022,Desquitado(a),M,BANCARIO E ECONOMIÁRIO,55,DF,BRASILIA,BRASIL,D,N
120505,22/10/2018,Desquitado(a),M,SERVIDOR PÚBLICO FEDERAL,54,SC,BALNEARIO CAMBORIU,BRASIL,A,S
122934,06/12/2024,Desquitado(a),M,FÍSICO,45,PR,REALEZA,BRASIL,A,N
125238,23/02/2022,Desquitado(a),M,ENGENHEIRO,38,RJ,RIO DE JANEIRO,BRASIL,A,S
120719,24/02/2021,Desquitado(a),M,MÉDICO,53,SC,FLORIANOPOLIS,BRASIL,A,S
121038,18/09/2014,Desquitado(a),M,ADMINISTRADOR,37,SP,SAO PAULO,BRASIL,A,N
121135,19/04/2021,Divorciado(a),F,BANCARIO E ECONOMIÁRIO,56,SP,SAO PAULO,BRASIL,A,N
121174,01/06/2022,Divorciado(a),M,GERENTE,38,SP,SAO PAULO,BRASIL,A,S
123475,23/02/2022,Divorciado(a),M,ANALISTA DE SISTEMAS,48,SP,SAO PAULO,BRASIL,A,S
121487,03/01/2019,Casado(a) com brasileiro(a) naturalizado(a),M,PROFESSOR DE ENSINO SUPERIOR,42,RJ,RIO DE JANEIRO,BRASIL,D,N
121641,03/08/2017,Desquitado(a),F,OUTROS,47,SP,SAO PAULO,BRASIL,A,S
117079,30/01/2018,Desquitado(a),M,DELEGADO DE POLÍCIA,51,RJ,RIO DE JANEIRO,BRASIL,A,S
114722,11/10/2018,Casado(a) com brasileiro(a) nato(a),M,MÉDICO,48,PR,CURITIBA,BRASIL,A,S
119357,13/12/2016,Desquitado(a),F,SERVIDOR PÚBLICO FEDERAL,57,DF,BRASILIA,BRASIL,A,N
119472,28/06/2022,Desquitado(a),M,ADMINISTRADOR,41,RJ,RIO DE JANEIRO,BRASIL,A,S
119626,25/06/2021,Solteiro(a),M,ADMINISTRADOR,37,SP,SAO PAULO,BRASIL,A,N
112841,01/11/2019,Solteiro(a),F,MILITAR EM GERAL,53,DF,BRASILIA,BRASIL,A,N
117332,02/01/2020,Solteiro(a),M,OUTROS,43,MG,JUIZ DE FORA,BRASIL,A,S
117387,12/08/2022,Divorciado(a),M,DIRETOR DE EMPRESAS,50,PR,CURITIBA,BRASIL,A,S
113658,27/06/2017,Solteiro(a),M,SERVIDOR PÚBLICO FEDERAL,53,SP,ITATIBA,BRASIL,A,S
118039,03/04/2023,Desquitado(a),M,MÉDICO,41,RJ,RIO DE JANEIRO,BRASIL,A,S
118261,06/05/2021,Solteiro(a),M,ADMINISTRADOR,49,SP,SANTO ANDRE,BRASIL,A,N
111887,27/06/2019,Casado(a) com brasileiro(a) naturalizado(a),M,ENGENHEIRO,40,RJ,RIO DE JANEIRO,BRASIL,A,N
