Codigo do Investidor,Data da Operacao,Tipo Titulo,Vencimento do Titulo,Quantidade,Valor do Titulo,Valor da Operacao,Tipo da Operacao,Canal da Operacao
5972712,11/04/2023,Tesouro Selic,01/03/2029,"0,23","0,00","2974,81",C,H
42496442,25/04/2023,Tesouro Selic,01/03/2026,"0,04","0,00","523,57",C,H
3671673,12/04/2023,Tesouro Selic,01/03/2026,"0,12","0,00","1565,03",C,H
1982505,28/04/2023,Tesouro Selic,01/03/2025,"0,02","0,00","262,84",V,H
17006210,27/04/2023,Tesouro Prefixado,01/01/2026,"0,07","742,85","51,99",C,H
30997951,05/04/2023,Tesouro Selic,01/03/2026,"0,31","0,00","4034,82",C,H
23347433,12/04/2023,Tesouro Selic,01/03/2029,"0,04","0,00","517,59",C,H
8017983,28/04/2023,Tesouro Selic,01/03/2026,"0,14","0,00","1835,15",C,H
22777953,18/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,65",C,H
5585671,19/04/2023,Tesouro Selic,01/03/2027,"0,16","0,00","2084,48",V,H
29983963,11/04/2023,Tesouro Selic,01/03/2027,"0,11","0,00","1428,88",V,H
19480735,26/04/2023,Tesouro IPCA+,15/05/2029,"0,04","2926,37","117,05",C,H
40179394,26/04/2023,Tesouro Selic,01/03/2029,"0,07","0,00","909,07",C,H
26936146,20/04/2023,Tesouro Selic,01/03/2029,"0,01","0,00","129,64",V,H
12826753,26/04/2023,Tesouro IPCA+,15/05/2045,"0,45","1118,16","503,17",C,H
4532026,10/04/2023,Tesouro Selic,01/03/2027,"0,31","0,00","4024,82",V,H
13279455,03/04/2023,NTN-B1,15/12/2059,"1,16","859,58","997,11",C,H
28535952,05/04/2023,Tesouro IPCA+,15/05/2035,"0,02","1972,98","39,45",V,H
3324444,06/04/2023,Tesouro Selic,01/03/2026,"0,11","0,00","1432,02",V,H
5415931,12/04/2023,Tesouro Selic,01/03/2025,"3,82","0,00","49935,65",V,H
13777540,26/04/2023,Tesouro Selic,01/03/2026,"0,11","0,00","1440,49",C,H
3557454,06/04/2023,Tesouro Selic,01/03/2025,"0,01","0,00","130,53",V,H
30250242,26/04/2023,Tesouro Selic,01/03/2029,"1,55","0,00","20129,49",C,H
8307378,04/04/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,04","877,99","35,11",C,H
738314,17/04/2023,Tesouro IPCA+,15/08/2024,"11,00","3767,59","41443,49",V,H
1160182,06/04/2023,Tesouro Selic,01/03/2026,"3,00","0,00","39055,35",V,H
42970487,13/04/2023,Tesouro Selic,01/03/2029,"0,01","0,00","129,46",C,H
869746,28/04/2023,Tesouro IPCA+,15/05/2035,"0,29","2059,67","597,30",C,S
12735188,10/04/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,26","4130,84","1074,01",C,H
6984759,06/04/2023,Tesouro Selic,01/03/2029,"0,38","0,00","4909,73",C,H
138575,20/04/2023,Tesouro Prefixado,01/01/2029,"40,11","511,01","20496,61",C,H
596505,05/04/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"15,00","890,23","13353,45",C,H
3280357,27/04/2023,Tesouro IPCA+,15/05/2029,"0,40","2930,87","1172,34",C,H
27688234,26/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,95",C,H
19945547,10/04/2023,Tesouro IPCA+,15/05/2035,"0,05","1996,64","99,83",C,H
183758,10/04/2023,Tesouro Selic,01/03/2029,"0,26","0,00","3361,00",C,S
1341914,18/04/2023,NTN-B1,15/12/2059,"0,17","909,57","154,62",C,H
9181743,11/04/2023,Tesouro IPCA+,15/05/2045,"0,18","1072,10","192,97",C,H
10172060,10/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,28",C,H
18563447,24/04/2023,Tesouro Selic,01/03/2026,"0,08","0,00","1046,62",C,H
398472,11/04/2023,Tesouro Selic,01/03/2029,"0,10","0,00","1293,39",C,S
2587782,19/04/2023,Tesouro Prefixado,01/01/2029,"0,12","518,57","62,22",C,H
487172,10/04/2023,Tesouro Selic,01/03/2029,"0,17","0,00","2197,58",C,H
40347329,10/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,28",C,H
677608,11/04/2023,Tesouro Selic,01/03/2029,"4,00","0,00","51735,92",C,H
8780900,12/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"2,43","4110,11","9987,56",V,H
42538446,10/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,36","4136,15","1489,01",C,H
2071355,24/04/2023,Tesouro Selic,01/03/2029,"0,01","0,00","129,70",V,H
4246840,04/04/2023,NTN-B1,15/12/2059,"0,12","854,03","102,48",C,S
38514564,04/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,09",C,H
4103180,12/04/2023,NTN-B1,15/12/2074,"1,50","372,06","558,09",C,H
463739,14/04/2023,Tesouro Selic,01/03/2026,"0,06","0,00","783,21",C,S
19227968,04/04/2023,NTN-B1,15/12/2064,"0,20","640,84","128,16",C,H
43224247,19/04/2023,Tesouro Selic,01/03/2026,"0,03","0,00","392,09",C,H
3413110,18/04/2023,Tesouro IPCA+,15/05/2029,"32,41","2930,80","94987,22",C,H
4526400,27/04/2023,Tesouro Prefixado com Juros Semestrais,01/01/2031,"21,66","923,50","20003,01",V,H
1816162,05/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,15",C,H
350742,05/04/2023,Tesouro Prefixado,01/01/2029,"0,58","510,69","296,20",C,H
18770606,04/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,09",C,H
4415517,10/04/2023,Tesouro Selic,01/03/2025,"0,08","0,00","1044,75",V,H
422578,03/04/2023,NTN-B1,15/12/2069,"0,21","478,62","100,51",C,H
41653760,11/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,35",C,H
39804736,13/04/2023,Tesouro Selic,01/03/2029,"2,32","0,00","30035,64",C,H
8247772,18/04/2023,Tesouro IPCA+,15/05/2045,"0,10","1117,62","111,76",C,H
24058418,14/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,01","4164,68","41,64",C,H
2313870,05/04/2023,Tesouro Selic,01/03/2025,"0,20","0,00","2609,32",V,H
13848052,26/04/2023,Tesouro Selic,01/03/2025,"1,90","0,00","24944,79",V,H
987256,10/04/2023,Tesouro IPCA+,15/05/2035,"36,00","1998,91","71960,76",C,H
30739237,11/04/2023,Tesouro IPCA+,15/05/2035,"0,30","1993,07","597,92",C,H
15398099,06/04/2023,Tesouro Selic,01/03/2029,"0,09","0,00","1162,15",V,H
20477023,05/04/2023,Tesouro Selic,01/03/2029,"0,15","0,00","1937,04",C,H
3666497,17/04/2023,Tesouro Prefixado,01/01/2026,"1,56","738,06","1151,37",V,H
61822,12/04/2023,Tesouro Selic,01/03/2026,"0,09","0,00","1173,77",C,H
12011731,05/04/2023,NTN-B1,15/12/2049,"0,08","1600,25","128,02",C,H
5207278,20/04/2023,Tesouro Prefixado,01/01/2029,"0,06","512,56","30,75",C,H
3621114,05/04/2023,Tesouro IPCA+,15/08/2026,"4,97","3385,42","16825,53",V,H
8484155,04/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,09",C,H
6073807,11/04/2023,Tesouro Selic,01/03/2029,"0,25","0,00","3233,49",C,H
12895200,10/04/2023,Tesouro Selic,01/09/2024,"0,06","0,00","783,66",V,H
5279400,11/04/2023,Tesouro Prefixado,01/01/2029,"195,84","510,62","99999,82",C,H
3209321,28/04/2023,Tesouro Prefixado,01/01/2029,"0,18","516,35","92,94",V,H
19922011,05/04/2023,Tesouro Prefixado,01/01/2026,"0,25","731,28","182,82",V,H
42666003,14/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,53",C,H
7778637,17/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,60","4173,71","2504,22",C,H
4870835,17/04/2023,Tesouro IPCA+,15/05/2035,"3,00","2026,27","6078,81",C,H
30998047,24/04/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"49,08","893,42","43849,05",C,H
16794927,06/04/2023,Tesouro Selic,01/03/2027,"0,07","0,00","908,37",V,H
42864632,10/04/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,04","880,19","35,20",V,H
9573871,20/04/2023,Tesouro Selic,01/03/2025,"0,04","0,00","524,38",V,H
5454158,26/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,95",C,H
2820706,17/04/2023,Tesouro Selic,01/03/2029,"0,03","0,00","388,74",C,S
11037092,11/04/2023,Tesouro Selic,01/03/2027,"6,39","0,00","83006,22",V,H
27558672,20/04/2023,Tesouro Selic,01/03/2029,"0,07","0,00","908,10",C,H
3221438,13/04/2023,Tesouro Prefixado,01/01/2029,"0,27","515,53","139,19",C,H
13344257,06/04/2023,Tesouro Selic,01/03/2026,"0,30","0,00","3906,66",C,H
2633586,03/04/2023,Tesouro Selic,01/03/2025,"0,01","0,00","130,34",V,H
13135,10/04/2023,Tesouro Selic,01/03/2027,"2,35","0,00","30510,77",V,H
16048211,10/04/2023,Tesouro Selic,01/03/2025,"0,01","0,00","130,59",V,H
28507934,27/04/2023,Tesouro IPCA+,15/05/2045,"0,19","1130,26","214,74",C,H
37924080,18/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"0,01","4161,77","41,61",C,H
15469676,04/04/2023,Tesouro Selic,01/03/2026,"0,46","0,00","5984,22",C,H
19202702,10/04/2023,Tesouro Selic,01/03/2029,"0,01","0,00","129,19",V,H
936701,13/04/2023,Tesouro IPCA+,15/05/2045,"2,38","1052,84","2505,75",V,H
38191525,13/04/2023,Tesouro Selic,01/03/2026,"0,07","0,00","913,01",V,H
40540366,10/04/2023,Tesouro Selic,01/03/2029,"0,22","0,00","2843,92",C,H
30901637,24/04/2023,Tesouro Prefixado,01/01/2029,"9,75","513,31","5004,77",C,S
4944356,20/04/2023,Tesouro IPCA+,15/05/2029,"0,35","2918,06","1021,32",C,H
41590762,05/04/2023,Tesouro Prefixado,01/01/2026,"0,05","733,79","36,68",C,H
9198731,19/04/2023,Tesouro IPCA+,15/05/2035,"0,02","2027,92","40,55",C,H
21580188,18/04/2023,Tesouro Selic,01/03/2029,"0,18","0,00","2333,49",C,H
19359619,19/04/2023,Tesouro Selic,01/03/2027,"0,01","0,00","130,28",V,H
4040567,26/04/2023,Tesouro IPCA+,15/08/2026,"0,01","3423,26","34,23",V,H
1311050,20/04/2023,Tesouro Selic,01/09/2024,"0,03","0,00","393,39",V,H
12307600,12/04/2023,Tesouro Prefixado,01/01/2029,"1,93","515,81","995,51",C,H
3526885,19/04/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,13","4205,31","546,69",C,H
21981036,18/04/2023,Tesouro Selic,01/03/2029,"0,01","0,00","129,63",C,H
8393602,11/04/2023,Tesouro Selic,01/09/2024,"0,01","0,00","130,67",V,H
4521936,06/04/2023,Tesouro Selic,01/03/2029,"0,01","0,00","129,20",C,H
31522258,04/04/2023,Tesouro IPCA+,15/05/2045,"0,06","1058,21","63,49",C,H
3203583,04/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,09",C,H
42871063,19/04/2023,Tesouro Selic,01/03/2026,"0,31","0,00","4051,68",C,H
662308,26/04/2023,Tesouro Selic,01/09/2024,"0,20","0,00","2626,69",V,H
15936686,10/04/2023,Tesouro Selic,01/03/2029,"0,01","0,00","129,26",C,H
15633709,24/04/2023,Tesouro Prefixado,01/01/2029,"0,13","510,73","66,39",V,H
6186546,05/04/2023,Tesouro Selic,01/03/2026,"0,03","0,00","390,46",C,H
21900174,11/04/2023,Tesouro Selic,01/03/2027,"0,14","0,00","1818,57",V,H
1179417,11/04/2023,Tesouro Prefixado,01/01/2029,"8,00","509,33","4074,64",C,S
893913,18/04/2023,Tesouro Selic,01/03/2026,"0,06","0,00","783,91",C,H
30210764,26/04/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,64","902,88","577,84",C,S
1535015,05/04/2023,Tesouro IPCA+,15/05/2035,"0,02","1997,80","39,95",C,H
10117043,17/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,57","4173,71","2379,01",C,H
2122007,06/04/2023,Tesouro IPCA+,15/05/2029,"0,17","2899,75","492,95",C,H
6012848,18/04/2023,Tesouro Prefixado,01/01/2026,"0,10","740,54","74,05",C,H
6294129,04/04/2023,Tesouro Selic,01/03/2026,"0,12","0,00","1561,10",C,H
1004794,24/04/2023,Tesouro Selic,01/03/2029,"5,17","0,00","67100,13",C,S
6208672,25/04/2023,Tesouro Selic,01/03/2026,"0,19","0,00","2486,13",V,H
50784,17/04/2023,Tesouro Selic,01/03/2026,"0,29","0,00","3785,88",V,H
22027055,18/04/2023,Tesouro Selic,01/03/2026,"0,02","0,00","261,30",C,H
897307,20/04/2023,Tesouro Selic,01/03/2025,"0,11","0,00","1442,06",V,H
73843,24/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"0,49","4138,99","2028,10",C,S
5718756,12/04/2023,Tesouro IPCA+,15/08/2024,"3,86","3767,04","14540,77",V,S
36422900,24/04/2023,Tesouro Selic,01/03/2029,"3,86","0,00","50097,97",C,H
289864,03/04/2023,NTN-B1,15/12/2064,"20,00","638,75","12775,00",C,H
27520469,14/04/2023,Tesouro IPCA+,15/05/2045,"0,05","1084,32","54,21",C,H
1035013,20/04/2023,Tesouro Selic,01/03/2027,"0,14","0,00","1824,79",V,H
7444300,14/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,53",C,H
33836056,20/04/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"11,20","893,47","10006,86",C,S
41872972,24/04/2023,Tesouro IPCA+,15/05/2029,"0,03","2919,06","87,57",C,H
2121353,13/04/2023,Tesouro Selic,01/03/2029,"2,32","0,00","30035,64",C,H
417729,04/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"0,20","4048,96","809,79",C,H
31904866,10/04/2023,Tesouro IPCA+,15/05/2035,"0,59","1996,64","1178,01",C,H
3572014,04/04/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,04","882,69","35,30",C,H
34365998,05/04/2023,Tesouro Selic,01/03/2025,"0,01","0,00","130,46",V,S
30959210,25/04/2023,Tesouro Selic,01/03/2029,"0,24","0,00","3116,23",C,H
422576,10/04/2023,Tesouro Selic,01/03/2026,"0,05","0,00","651,44",C,H
4750273,12/04/2023,Tesouro Selic,01/03/2026,"0,39","0,00","5084,88",V,H
16783485,18/04/2023,Tesouro Selic,01/03/2029,"28,84","0,00","373877,43",C,H
25761273,11/04/2023,Tesouro IPCA+,15/05/2045,"0,09","1072,10","96,48",C,H
485809,05/04/2023,Tesouro Selic,01/03/2025,"0,03","0,00","391,39",V,H
29782806,04/04/2023,Tesouro IPCA+,15/05/2029,"0,02","2873,82","57,47",C,H
19179144,10/04/2023,Tesouro Selic,01/03/2029,"0,01","0,00","129,26",C,H
7845909,13/04/2023,Tesouro IPCA+,15/05/2045,"0,11","1079,33","118,72",C,H
24977602,04/04/2023,NTN-B1,15/12/2064,"1,00","640,84","640,84",C,H
5076429,11/04/2023,Tesouro Prefixado,01/01/2029,"0,48","510,88","245,22",C,S
18378107,17/04/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,07","904,73","63,33",C,H
641344,04/04/2023,Tesouro Prefixado,01/01/2026,"0,41","732,74","300,42",C,S
5880659,13/04/2023,Tesouro Selic,01/03/2026,"0,07","0,00","913,32",C,H
836959,27/04/2023,Tesouro Selic,01/03/2026,"1,60","0,00","20963,40",C,H
43398688,28/04/2023,Tesouro Selic,01/03/2029,"0,23","0,00","2989,57",C,H
13926756,12/04/2023,Tesouro Selic,01/03/2029,"7,65","0,00","98990,69",C,H
5014388,06/04/2023,NTN-B1,15/12/2049,"3,00","1605,47","4816,41",C,H
42067578,27/04/2023,Tesouro IPCA+,15/05/2029,"0,08","2930,87","234,46",C,H
227470,12/04/2023,Tesouro Selic,01/03/2029,"0,46","0,00","5948,77",V,H
5739311,26/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,91",V,H
24074060,05/04/2023,NTN-B1,15/12/2064,"2,62","650,18","1703,47",C,H
38315514,10/04/2023,Tesouro Prefixado,01/01/2026,"1,08","735,70","794,55",C,H
2679394,24/04/2023,Tesouro Selic,01/03/2029,"7,00","0,00","90798,40",V,H
1021396,03/04/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,12","4086,92","490,43",C,H
1971406,05/04/2023,Tesouro IPCA+,15/05/2035,"0,66","1972,98","1302,16",V,H
3865783,06/04/2023,Tesouro IPCA+,15/08/2026,"0,02","3395,61","67,91",V,H
2369532,24/04/2023,Tesouro Prefixado,01/01/2026,"0,05","738,48","36,92",C,H
39707,18/04/2023,Tesouro IPCA+,15/05/2035,"2,95","2031,70","5993,51",C,S
41848590,13/04/2023,Tesouro Selic,01/03/2029,"0,01","0,00","129,46",C,H
10332339,18/04/2023,Tesouro Prefixado,01/01/2029,"0,08","519,65","41,57",V,H
9333264,03/04/2023,Tesouro Selic,01/03/2026,"0,08","0,00","1039,90",V,H
12898417,19/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"0,25","4146,29","1036,57",C,H
21605860,14/04/2023,Tesouro Selic,01/03/2027,"1,23","0,00","16000,92",V,S
142695,26/04/2023,Tesouro Selic,01/03/2029,"1,15","0,00","14934,78",C,H
4368111,20/04/2023,Tesouro Prefixado,01/01/2029,"0,06","511,01","30,66",C,H
2298404,25/04/2023,Tesouro IPCA+,15/05/2045,"0,09","1106,18","99,55",C,H
2273800,04/04/2023,Tesouro Selic,01/03/2026,"0,50","0,00","6504,59",C,H
7510464,18/04/2023,NTN-B1,15/12/2049,"0,02","1641,09","32,82",C,H
4213707,12/04/2023,Tesouro Selic,01/03/2025,"0,10","0,00","1307,21",V,S
2962999,14/04/2023,Tesouro Prefixado,01/01/2029,"7,82","521,55","4078,52",C,H
38190235,20/04/2023,Tesouro Prefixado,01/01/2029,"0,01","508,95","5,08",V,H
32677230,18/04/2023,Tesouro Prefixado,01/01/2029,"0,06","520,44","31,22",C,H
7358383,03/04/2023,Tesouro Prefixado,01/01/2026,"7,00","732,59","5128,13",C,H
4678049,18/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"0,36","4097,96","1475,26",V,H
297524,13/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,48","4151,43","1992,68",C,H
6397190,25/04/2023,Tesouro IPCA+,15/05/2035,"9,87","2026,83","20004,81",C,H
2608428,04/04/2023,Tesouro IPCA+,15/08/2026,"0,01","3381,69","33,81",V,H
12801052,19/04/2023,NTN-B1,15/12/2064,"0,36","688,96","248,02",C,H
37527923,04/04/2023,Tesouro Prefixado,01/01/2025,"24,40","819,69","20000,43",V,H
40991763,11/04/2023,Tesouro Selic,01/03/2029,"0,01","0,00","129,33",C,H
3300246,18/04/2023,Tesouro IPCA+,15/05/2035,"0,26","2040,95","530,64",C,H
508372,25/04/2023,Tesouro Selic,01/03/2026,"0,76","0,00","9947,97",C,H
929438,24/04/2023,Tesouro Selic,01/03/2026,"1,95","0,00","25511,55",C,H
1219492,10/04/2023,Tesouro IPCA+,15/05/2045,"5,11","1078,26","5509,90",C,S
1893864,13/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,01","4151,43","41,51",C,S
16858889,06/04/2023,Tesouro Selic,01/03/2026,"0,42","0,00","5467,74",V,H
7030911,14/04/2023,NTN-B1,15/12/2069,"1,00","508,04","508,04",C,H
42959378,12/04/2023,Tesouro Prefixado,01/01/2026,"33,81","739,42","24999,79",C,H
1176309,19/04/2023,Tesouro Prefixado,01/01/2029,"11,57","518,57","5999,85",C,H
15055678,19/04/2023,Tesouro Prefixado,01/01/2026,"2,42","742,30","1796,36",C,H
34336383,18/04/2023,Tesouro Selic,01/03/2029,"0,23","0,00","2979,03",V,H
6291611,11/04/2023,Tesouro Prefixado,01/01/2026,"0,09","734,59","66,11",C,S
599327,20/04/2023,Tesouro IPCA+,15/05/2029,"22,93","2909,74","66720,33",C,H
11833468,12/04/2023,Tesouro Selic,01/03/2029,"0,01","0,00","129,39",C,H
1431167,04/04/2023,Tesouro Prefixado,01/01/2026,"1,37","733,82","1005,33",C,S
2450309,12/04/2023,Tesouro Selic,01/03/2026,"0,08","0,00","1043,35",C,H
639667,24/04/2023,Tesouro IPCA+,15/08/2026,"13,82","3415,24","47198,61",V,H
1413266,14/04/2023,Tesouro Prefixado,01/01/2026,"0,28","740,07","207,21",V,H
7866605,18/04/2023,Tesouro Selic,01/03/2029,"0,41","0,00","5315,17",C,H
5929013,03/04/2023,Tesouro Selic,01/03/2026,"1,92","0,00","24964,93",C,H
1954633,24/04/2023,Tesouro Selic,01/03/2029,"0,01","0,00","129,70",V,H
3738068,19/04/2023,Tesouro Prefixado,01/01/2029,"0,11","509,99","56,09",V,S
691862,26/04/2023,Tesouro Selic,01/03/2025,"1,29","0,00","16936,20",V,S
1071936,05/04/2023,Tesouro IPCA+,15/05/2029,"3,45","2891,74","9976,50",C,H
503313,10/04/2023,Tesouro Selic,01/03/2025,"0,06","0,00","783,56",V,S
39672783,27/04/2023,Tesouro Selic,01/03/2027,"0,02","0,00","261,16",V,H
21382087,24/04/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"5,58","894,85","4993,26",C,H
38314187,12/04/2023,Tesouro Selic,01/03/2027,"0,17","0,00","2209,37",V,H
5685989,17/04/2023,Tesouro Selic,01/03/2026,"0,76","0,00","9924,88",C,S
4633476,20/04/2023,Tesouro IPCA+,15/05/2045,"0,03","1086,55","32,59",C,H
5097734,25/04/2023,Tesouro Selic,01/03/2029,"0,11","0,00","1426,97",V,H
145865,28/04/2023,Tesouro Selic,01/03/2029,"0,12","0,00","1558,51",V,H
5513680,03/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"0,01","4005,72","40,05",V,H
1886834,03/04/2023,Tesouro Selic,01/03/2029,"0,50","0,00","6450,17",C,H
5283856,04/04/2023,NTN-B1,15/12/2054,"2,59","1157,51","2997,95",C,S
637264,27/04/2023,Tesouro Prefixado,01/07/2024,"0,57","871,51","496,76",V,H
42308823,25/04/2023,Tesouro Selic,01/03/2026,"0,32","0,00","4188,62",C,H
1578805,10/04/2023,Tesouro Prefixado,01/07/2024,"0,06","865,33","51,91",V,H
3420892,12/04/2023,Tesouro Selic,01/03/2025,"0,05","0,00","653,60",V,H
837665,24/04/2023,Tesouro Selic,01/03/2025,"0,02","0,00","262,31",V,H
6548474,13/04/2023,Tesouro Selic,01/03/2025,"0,11","0,00","1438,63",V,H
12396994,03/04/2023,Tesouro IPCA+,15/05/2029,"0,17","2880,72","489,72",C,H
5574718,05/04/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"0,04","890,23","35,60",C,H
12719941,11/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,03","4135,28","124,05",C,H
36710657,24/04/2023,Tesouro Selic,01/03/2029,"0,04","0,00","519,15",C,H
25124560,24/04/2023,Tesouro Prefixado,01/01/2026,"0,05","736,52","36,82",C,H
24218843,11/04/2023,Tesouro Prefixado,01/01/2025,"1,11","822,69","913,18",V,H
6014142,13/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2032,"0,03","4151,43","124,54",C,H
6703555,12/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,41",C,H
1075568,14/04/2023,Tesouro IPCA+,15/08/2024,"2,70","3766,37","10169,19",V,H
27758972,05/04/2023,Tesouro IPCA+,15/05/2045,"0,06","1047,81","62,86",V,H
2170180,25/04/2023,Tesouro Selic,01/03/2025,"0,46","0,00","6036,29",V,H
6798078,03/04/2023,Tesouro Selic,01/03/2029,"0,09","0,00","1160,34",V,H
43170402,28/04/2023,Tesouro Selic,01/03/2026,"0,31","0,00","4063,55",C,H
508266,12/04/2023,Tesouro Selic,01/03/2026,"0,27","0,00","3521,31",C,H
38911105,25/04/2023,Tesouro Selic,01/03/2026,"0,38","0,00","4973,98",C,H
34766105,25/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,89",C,H
3958491,10/04/2023,Tesouro IPCA+,15/05/2045,"0,18","1078,26","194,08",C,H
1893446,13/04/2023,Tesouro Selic,01/03/2029,"0,08","0,00","1035,06",V,H
19878362,25/04/2023,Tesouro Prefixado,01/01/2029,"0,09","514,07","46,26",C,H
22702093,10/04/2023,Tesouro Selic,01/03/2027,"0,02","0,00","259,66",V,H
10995056,04/04/2023,Tesouro Prefixado com Juros Semestrais,01/01/2033,"5,69","877,99","4995,76",C,H
4779029,26/04/2023,Tesouro IPCA+ com Juros Semestrais,15/08/2040,"0,01","4159,44","41,59",C,H
3010637,11/04/2023,Tesouro Selic,01/03/2026,"0,30","0,00","3910,69",C,H
28588483,10/04/2023,Tesouro Selic,01/03/2027,"0,31","0,00","4024,82",V,H
16610414,03/04/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"15,89","4011,65","63745,11",V,H
21592761,17/04/2023,Tesouro Selic,01/09/2024,"0,02","0,00","261,86",V,H
4694775,24/04/2023,Tesouro IPCA+,15/05/2035,"0,38","1998,65","759,48",V,H
10238084,06/04/2023,Tesouro Prefixado,01/01/2026,"40,78","735,73","30003,06",C,H
2797220,27/04/2023,Tesouro Selic,01/03/2026,"0,08","0,00","1048,17",C,H
23754536,18/04/2023,Tesouro Selic,01/03/2026,"0,29","0,00","3787,82",V,H
2862532,05/04/2023,Tesouro Selic,01/03/2029,"0,02","0,00","258,27",C,H
4588162,20/04/2023,Tesouro Prefixado,01/01/2026,"27,15","736,55","19997,33",C,H
4459939,13/04/2023,Tesouro IPCA+ com Juros Semestrais,15/05/2055,"0,01","4134,88","41,34",C,H
177420,06/04/2023,Tesouro IPCA+,15/05/2045,"0,10","1063,64","106,36",C,S
5588441,18/04/2023,Tesouro IPCA+,15/05/2045,"0,17","1117,62","189,99",C,H
9882163,12/04/2023,NTN-B1,15/12/2064,"0,16","651,62","104,25",C,H
20271055,04/04/2023,Tesouro Selic,01/03/2027,"5,16","0,00","66892,07",V,H
10466481,18/04/2023,Tesouro Prefixado,01/01/2029,"1,06","519,39","550,55",C,H
4418327,12/04/2023,Tesouro Selic,01/03/2026,"0,01","0,00","130,41",C,H
3947648,11/04/2023,Tesouro Selic,01/03/2029,"0,73","0,00","9441,80",C,H
34233696,24/04/2023,Tesouro IPCA+,15/05/2045,"0,23","1105,73","254,31",C,H
1566160,11/04/2023,Tesouro IPCA+,15/05/2035,"0,25","1995,33","498,83",C,H
